season_id,team_id_home,team_abbreviation_home,Team,game_id,game_date,matchup_home,wl_home,team_id_away,team_abbreviation_away,team_name_away,game_yearEnd,FG.,percent_3pt,percent_2pt,percent_FT,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,MarginOfVictory,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,X3PAr,TS.
22015,1610612746,LAC,Los Angeles Clippers,21500052,2015-11-02 0:00,LAC vs. PHX,1,1610612756,PHX,Phoenix Suns,2016,0.465,0.364,0.513,0.692,34.5,9.1,43.6,23.7,9.0,5.8,13.4,22.1,108.3,4.28,-0.15,4.13,108.3,103.8,4.5,95.8,0.318,0.324,0.556
22015,1610612757,POR,Portland Trail Blazers,21501230,2016-04-13 0:00,POR vs. DEN,1,1610612743,DEN,Denver Nuggets,2016,0.45,0.37,0.49,0.754,35.1,12.0,47.1,22.1,7.1,4.8,15.1,22.5,108.8,0.83,0.15,0.98,108.8,108.0,0.8,96.0,0.268,0.332,0.548
22016,1610612740,NOP,New Orleans Pelicans,21600222,2016-11-23 0:00,NOP vs. MIN,1,1610612750,MIN,Minnesota Timberwolves,2017,0.45,0.35,0.495,0.75,35.4,8.6,44.1,23.0,7.8,5.6,13.0,18.3,105.2,-2.1,0.41,-1.69,105.2,107.4,-2.2,98.0,0.256,0.308,0.539
22016,1610612740,NOP,New Orleans Pelicans,21600185,2016-11-19 0:00,NOP vs. CHA,1,1610612766,CHA,Charlotte Hornets,2017,0.45,0.35,0.495,0.75,35.4,8.6,44.1,23.0,7.8,5.6,13.0,18.3,105.2,-2.1,0.41,-1.69,105.2,107.4,-2.2,98.0,0.256,0.308,0.539
22016,1610612747,LAL,Los Angeles Lakers,21600491,2016-12-29 0:00,LAL vs. DAL,0,1610612742,DAL,Dallas Mavericks,2017,0.45,0.346,0.493,0.754,32.6,11.5,44.1,21.2,8.3,4.0,15.4,21.0,106.0,-6.88,0.58,-6.29,106.0,113.0,-7.0,98.5,0.259,0.295,0.537
22016,1610612756,PHX,Phoenix Suns,21601186,2017-04-07 0:00,PHX vs. OKC,1,1610612760,OKC,Oklahoma City Thunder,2017,0.45,0.332,0.491,0.776,32.7,11.8,44.5,19.4,8.1,4.8,15.3,24.5,106.6,-5.63,0.49,-5.14,106.6,112.2,-5.6,100.3,0.297,0.255,0.538
22016,1610612763,MEM,Memphis Grizzlies,21600611,2017-01-15 0:00,MEM vs. CHI,0,1610612741,CHI,Chicago Bulls,2017,0.435,0.354,0.473,0.784,34.3,11.6,45.8,22.8,8.5,4.5,13.8,24.0,107.7,0.49,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535
22016,1610612752,NYK,New York Knicks,21600327,2016-12-07 0:00,NYK vs. CLE,0,1610612739,CLE,Cleveland Cavaliers,2017,0.447,0.348,0.485,0.788,34.3,12.4,46.7,22.5,7.3,5.7,14.3,21.0,107.7,-3.67,-0.2,-3.87,107.7,111.5,-3.8,96.0,0.239,0.279,0.534
22016,1610612741,CHI,Chicago Bulls,21600660,2017-01-21 0:00,CHI vs. SAC,1,1610612758,SAC,Sacramento Kings,2017,0.444,0.34,0.479,0.798,35.6,12.7,48.3,23.6,8.2,5.0,14.2,18.5,107.4,0.43,-0.39,0.03,107.4,107.0,0.4,95.3,0.259,0.256,0.53
22016,1610612749,MIL,Milwaukee Bucks,21600291,2016-12-03 0:00,MIL vs. BKN,1,1610612751,BKN,Brooklyn Nets,2017,0.474,0.37,0.516,0.768,33.2,9.3,42.5,25.5,8.6,5.6,14.7,21.3,109.1,-0.18,-0.26,-0.45,109.1,109.3,-0.2,94.5,0.274,0.29,0.565
22016,1610612750,MIN,Minnesota Timberwolves,21600135,2016-11-12 0:00,MIN vs. LAC,0,1610612746,LAC,Los Angeles Clippers,2017,0.467,0.349,0.507,0.799,32.5,12.0,44.5,24.8,8.4,4.7,14.7,21.1,110.8,-1.11,0.47,-0.64,110.8,112.0,-1.2,94.6,0.287,0.249,0.555
22016,1610612762,UTA,Utah Jazz,21600398,2016-12-16 0:00,UTA vs. DAL,1,1610612742,DAL,Dallas Mavericks,2017,0.466,0.372,0.511,0.747,36.8,10.2,47.0,21.9,7.3,5.4,14.8,20.5,109.6,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563
22016,1610612742,DAL,Dallas Mavericks,21600328,2016-12-07 0:00,DAL vs. SAC,0,1610612758,SAC,Sacramento Kings,2017,0.44,0.355,0.489,0.801,33.1,8.5,41.6,22.4,8.1,4.0,12.8,20.6,105.6,-2.93,0.4,-2.53,105.6,108.8,-3.2,92.2,0.225,0.366,0.541
22016,1610612753,ORL,Orlando Magic,21600214,2016-11-23 0:00,ORL vs. PHX,0,1610612756,PHX,Phoenix Suns,2017,0.44,0.328,0.488,0.747,34.2,10.1,44.3,22.8,7.3,5.0,13.7,19.8,103.7,-6.57,-0.04,-6.61,103.7,110.5,-6.8,96.8,0.246,0.3,0.524
22016,1610612739,CLE,Cleveland Cavaliers,21600936,2017-03-06 0:00,CLE vs. MIA,0,1610612748,MIA,Miami Heat,2017,0.47,0.384,0.528,0.748,35.4,9.6,45.0,23.3,6.8,4.1,14.1,18.7,113.6,3.18,-0.31,2.87,113.6,110.3,3.3,96.2,0.275,0.399,0.58
22016,1610612759,SAS,San Antonio Spurs,21600588,2017-01-12 0:00,SAS vs. LAL,1,1610612747,LAL,Los Angeles Lakers,2017,0.469,0.391,0.5,0.797,35.7,10.6,46.3,25.1,8.4,6.2,14.2,19.3,111.1,7.2,-0.06,7.13,111.1,103.5,7.6,94.2,0.263,0.281,0.564
22016,1610612756,PHX,Phoenix Suns,21600591,2017-01-12 0:00,PHX vs. DAL,0,1610612742,DAL,Dallas Mavericks,2017,0.45,0.332,0.491,0.776,32.7,11.8,44.5,19.4,8.1,4.8,15.3,24.5,106.6,-5.63,0.49,-5.14,106.6,112.2,-5.6,100.3,0.297,0.255,0.538
22016,1610612754,IND,Indiana Pacers,21600770,2017-02-06 0:00,IND vs. OKC,1,1610612760,OKC,Oklahoma City Thunder,2017,0.465,0.376,0.498,0.81,34.1,9.4,43.4,23.2,8.4,5.2,14.2,20.1,108.6,-0.22,-0.42,-0.64,108.6,108.8,-0.2,95.9,0.261,0.272,0.558
22016,1610612760,OKC,Oklahoma City Thunder,21600581,2017-01-11 0:00,OKC vs. MEM,1,1610612763,MEM,Memphis Grizzlies,2017,0.452,0.327,0.504,0.745,34.9,12.4,47.4,21.3,8.0,5.1,15.2,21.2,108.3,0.76,0.39,1.14,108.3,107.5,0.8,97.8,0.295,0.295,0.54
22016,1610612746,LAC,Los Angeles Clippers,21600865,2017-02-24 0:00,LAC vs. SAS,0,1610612759,SAS,San Antonio Spurs,2017,0.475,0.375,0.525,0.745,35.3,9.3,44.6,23.4,7.7,4.4,13.4,20.6,112.7,4.29,0.13,4.42,112.7,108.2,4.5,96.1,0.312,0.329,0.574
22016,1610612748,MIA,Miami Heat,21601149,2017-04-02 0:00,MIA vs. DEN,0,1610612743,DEN,Denver Nuggets,2017,0.455,0.365,0.496,0.706,34.5,11.1,45.6,22.2,7.5,6.0,14.0,21.4,107.8,1.06,-0.29,0.77,107.8,106.7,1.1,95.2,0.251,0.314,0.541
22016,1610612740,NOP,New Orleans Pelicans,21600917,2017-03-03 0:00,NOP vs. SAS,0,1610612759,SAS,San Antonio Spurs,2017,0.45,0.35,0.495,0.75,35.4,8.6,44.1,23.0,7.8,5.6,13.0,18.3,105.2,-2.1,0.41,-1.69,105.2,107.4,-2.2,98.0,0.256,0.308,0.539
22016,1610612744,GSW,Golden State Warriors,21601229,2017-04-12 0:00,GSW vs. LAL,1,1610612747,LAL,Los Angeles Lakers,2017,0.495,0.383,0.557,0.788,34.9,9.4,44.3,30.3,9.5,6.7,14.7,19.3,115.6,11.63,-0.28,11.35,115.6,104.0,11.6,99.8,0.259,0.359,0.597
22016,1610612753,ORL,Orlando Magic,21600462,2016-12-26 0:00,ORL vs. MEM,1,1610612763,MEM,Memphis Grizzlies,2017,0.44,0.328,0.488,0.747,34.2,10.1,44.3,22.8,7.3,5.0,13.7,19.8,103.7,-6.57,-0.04,-6.61,103.7,110.5,-6.8,96.8,0.246,0.3,0.524
22016,1610612763,MEM,Memphis Grizzlies,21600074,2016-11-04 0:00,MEM vs. LAC,0,1610612746,LAC,Los Angeles Clippers,2017,0.435,0.354,0.473,0.784,34.3,11.6,45.8,22.8,8.5,4.5,13.8,24.0,107.7,0.49,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535
22016,1610612753,ORL,Orlando Magic,21600677,2017-01-24 0:00,ORL vs. CHI,0,1610612741,CHI,Chicago Bulls,2017,0.44,0.328,0.488,0.747,34.2,10.1,44.3,22.8,7.3,5.0,13.7,19.8,103.7,-6.57,-0.04,-6.61,103.7,110.5,-6.8,96.8,0.246,0.3,0.524
22016,1610612760,OKC,Oklahoma City Thunder,21600962,2017-03-09 0:00,OKC vs. SAS,1,1610612759,SAS,San Antonio Spurs,2017,0.452,0.327,0.504,0.745,34.9,12.4,47.4,21.3,8.0,5.1,15.2,21.2,108.3,0.76,0.39,1.14,108.3,107.5,0.8,97.8,0.295,0.295,0.54
22016,1610612740,NOP,New Orleans Pelicans,21601039,2017-03-19 0:00,NOP vs. MIN,1,1610612750,MIN,Minnesota Timberwolves,2017,0.45,0.35,0.495,0.75,35.4,8.6,44.1,23.0,7.8,5.6,13.0,18.3,105.2,-2.1,0.41,-1.69,105.2,107.4,-2.2,98.0,0.256,0.308,0.539
22016,1610612738,BOS,Boston Celtics,21600553,2017-01-07 0:00,BOS vs. NOP,1,1610612740,NOP,New Orleans Pelicans,2017,0.454,0.359,0.515,0.807,33.9,9.3,43.2,26.0,7.7,4.3,13.7,21.2,111.2,2.63,-0.39,2.25,111.2,108.4,2.8,96.8,0.273,0.393,0.567
22016,1610612763,MEM,Memphis Grizzlies,21600278,2016-12-01 0:00,MEM vs. ORL,1,1610612753,ORL,Orlando Magic,2017,0.435,0.354,0.473,0.784,34.3,11.6,45.8,22.8,8.5,4.5,13.8,24.0,107.7,0.49,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535
22016,1610612737,ATL,Atlanta Hawks,21600401,2016-12-17 0:00,ATL vs. CHA,0,1610612766,CHA,Charlotte Hornets,2017,0.451,0.341,0.501,0.728,34.6,10.4,45.1,24.0,8.3,4.9,16.0,18.5,104.9,-0.85,-0.38,-1.23,104.9,105.7,-0.8,97.4,0.295,0.309,0.541
22016,1610612751,BKN,Brooklyn Nets,21600072,2016-11-04 0:00,BKN vs. CHA,0,1610612766,CHA,Charlotte Hornets,2017,0.444,0.338,0.506,0.788,34.5,8.7,43.2,21.1,7.1,4.6,16.3,20.7,104.1,-6.73,-0.01,-6.74,104.1,110.7,-6.6,101.3,0.289,0.371,0.551
22016,1610612738,BOS,Boston Celtics,21600472,2016-12-27 0:00,BOS vs. MEM,1,1610612763,MEM,Memphis Grizzlies,2017,0.454,0.359,0.515,0.807,33.9,9.3,43.2,26.0,7.7,4.3,13.7,21.2,111.2,2.63,-0.39,2.25,111.2,108.4,2.8,96.8,0.273,0.393,0.567
22016,1610612740,NOP,New Orleans Pelicans,21600900,2017-03-01 0:00,NOP vs. DET,1,1610612765,DET,Detroit Pistons,2017,0.45,0.35,0.495,0.75,35.4,8.6,44.1,23.0,7.8,5.6,13.0,18.3,105.2,-2.1,0.41,-1.69,105.2,107.4,-2.2,98.0,0.256,0.308,0.539
22016,1610612747,LAL,Los Angeles Lakers,21600612,2017-01-15 0:00,LAL vs. DET,0,1610612765,DET,Detroit Pistons,2017,0.45,0.346,0.493,0.754,32.6,11.5,44.1,21.2,8.3,4.0,15.4,21.0,106.0,-6.88,0.58,-6.29,106.0,113.0,-7.0,98.5,0.259,0.295,0.537
22016,1610612745,HOU,Houston Rockets,21600425,2016-12-20 0:00,HOU vs. SAS,0,1610612759,SAS,San Antonio Spurs,2017,0.462,0.357,0.552,0.766,33.3,10.8,44.1,25.1,8.1,4.3,15.0,19.8,114.7,5.77,0.08,5.84,114.7,109.0,5.7,100.0,0.304,0.462,0.583
22016,1610612762,UTA,Utah Jazz,21600077,2016-11-04 0:00,UTA vs. SAS,0,1610612759,SAS,San Antonio Spurs,2017,0.466,0.372,0.511,0.747,36.8,10.2,47.0,21.9,7.3,5.4,14.8,20.5,109.6,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563
22016,1610612755,PHI,Philadelphia 76ers,21600374,2016-12-14 0:00,PHI vs. TOR,0,1610612761,TOR,Toronto Raptors,2017,0.442,0.34,0.496,0.771,33.2,9.9,43.2,23.9,8.5,5.2,16.8,22.0,103.2,-5.7,-0.14,-5.83,103.2,108.9,-5.7,98.5,0.258,0.349,0.539
22016,1610612743,DEN,Denver Nuggets,21600197,2016-11-20 0:00,DEN vs. UTA,1,1610612762,UTA,Utah Jazz,2017,0.469,0.368,0.519,0.774,35.1,11.9,47.0,25.7,7.0,4.0,15.2,19.4,113.2,0.51,0.19,0.7,113.2,112.7,0.5,98.3,0.276,0.329,0.568
22016,1610612737,ATL,Atlanta Hawks,21600324,2016-12-07 0:00,ATL vs. MIA,1,1610612748,MIA,Miami Heat,2017,0.451,0.341,0.501,0.728,34.6,10.4,45.1,24.0,8.3,4.9,16.0,18.5,104.9,-0.85,-0.38,-1.23,104.9,105.7,-0.8,97.4,0.295,0.309,0.541
22016,1610612750,MIN,Minnesota Timberwolves,21600067,2016-11-03 0:00,MIN vs. DEN,0,1610612743,DEN,Denver Nuggets,2017,0.467,0.349,0.507,0.799,32.5,12.0,44.5,24.8,8.4,4.7,14.7,21.1,110.8,-1.11,0.47,-0.64,110.8,112.0,-1.2,94.6,0.287,0.249,0.555
22016,1610612757,POR,Portland Trail Blazers,21600454,2016-12-23 0:00,POR vs. SAS,0,1610612759,SAS,San Antonio Spurs,2017,0.459,0.375,0.499,0.78,34.3,10.3,44.6,21.6,7.2,5.1,14.0,21.6,110.3,-0.52,0.3,-0.23,110.3,110.8,-0.5,96.7,0.275,0.322,0.559
22016,1610612763,MEM,Memphis Grizzlies,21600656,2017-01-21 0:00,MEM vs. HOU,0,1610612745,HOU,Houston Rockets,2017,0.435,0.354,0.473,0.784,34.3,11.6,45.8,22.8,8.5,4.5,13.8,24.0,107.7,0.49,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535
22016,1610612765,DET,Detroit Pistons,21600651,2017-01-21 0:00,DET vs. WAS,1,1610612764,WAS,Washington Wizards,2017,0.449,0.33,0.492,0.719,36.2,11.6,47.8,22.1,7.3,4.0,12.4,18.7,106.0,-1.12,-0.17,-1.29,106.0,107.1,-1.1,95.0,0.218,0.263,0.521
22016,1610612743,DEN,Denver Nuggets,21600138,2016-11-12 0:00,DEN vs. DET,0,1610612765,DET,Detroit Pistons,2017,0.469,0.368,0.519,0.774,35.1,11.9,47.0,25.7,7.0,4.0,15.2,19.4,113.2,0.51,0.19,0.7,113.2,112.7,0.5,98.3,0.276,0.329,0.568
22016,1610612756,PHX,Phoenix Suns,21601012,2017-03-15 0:00,PHX vs. SAC,0,1610612758,SAC,Sacramento Kings,2017,0.45,0.332,0.491,0.776,32.7,11.8,44.5,19.4,8.1,4.8,15.3,24.5,106.6,-5.63,0.49,-5.14,106.6,112.2,-5.6,100.3,0.297,0.255,0.538
22016,1610612763,MEM,Memphis Grizzlies,21600981,2017-03-11 0:00,MEM vs. ATL,0,1610612737,ATL,Atlanta Hawks,2017,0.435,0.354,0.473,0.784,34.3,11.6,45.8,22.8,8.5,4.5,13.8,24.0,107.7,0.49,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535
22016,1610612737,ATL,Atlanta Hawks,21600059,2016-11-02 0:00,ATL vs. LAL,0,1610612747,LAL,Los Angeles Lakers,2017,0.451,0.341,0.501,0.728,34.6,10.4,45.1,24.0,8.3,4.9,16.0,18.5,104.9,-0.85,-0.38,-1.23,104.9,105.7,-0.8,97.4,0.295,0.309,0.541
22016,1610612752,NYK,New York Knicks,21601145,2017-04-02 0:00,NYK vs. BOS,0,1610612738,BOS,Boston Celtics,2017,0.447,0.348,0.485,0.788,34.3,12.4,46.7,22.5,7.3,5.7,14.3,21.0,107.7,-3.67,-0.2,-3.87,107.7,111.5,-3.8,96.0,0.239,0.279,0.534
22016,1610612749,MIL,Milwaukee Bucks,21600384,2016-12-15 0:00,MIL vs. CHI,1,1610612741,CHI,Chicago Bulls,2017,0.474,0.37,0.516,0.768,33.2,9.3,42.5,25.5,8.6,5.6,14.7,21.3,109.1,-0.18,-0.26,-0.45,109.1,109.3,-0.2,94.5,0.274,0.29,0.565
22016,1610612757,POR,Portland Trail Blazers,21600728,2017-01-31 0:00,POR vs. CHA,1,1610612766,CHA,Charlotte Hornets,2017,0.459,0.375,0.499,0.78,34.3,10.3,44.6,21.6,7.2,5.1,14.0,21.6,110.3,-0.52,0.3,-0.23,110.3,110.8,-0.5,96.7,0.275,0.322,0.559
22016,1610612754,IND,Indiana Pacers,21600987,2017-03-12 0:00,IND vs. MIA,1,1610612748,MIA,Miami Heat,2017,0.465,0.376,0.498,0.81,34.1,9.4,43.4,23.2,8.4,5.2,14.2,20.1,108.6,-0.22,-0.42,-0.64,108.6,108.8,-0.2,95.9,0.261,0.272,0.558
22016,1610612764,WAS,Washington Wizards,21600240,2016-11-26 0:00,WAS vs. SAS,0,1610612759,SAS,San Antonio Spurs,2017,0.475,0.372,0.515,0.784,33.2,10.5,43.6,24.3,8.6,4.2,14.4,21.7,111.2,1.8,-0.45,1.36,111.2,109.3,1.9,97.4,0.254,0.284,0.564
22016,1610612742,DAL,Dallas Mavericks,21600797,2017-02-09 0:00,DAL vs. UTA,1,1610612762,UTA,Utah Jazz,2017,0.44,0.355,0.489,0.801,33.1,8.5,41.6,22.4,8.1,4.0,12.8,20.6,105.6,-2.93,0.4,-2.53,105.6,108.8,-3.2,92.2,0.225,0.366,0.541
22016,1610612759,SAS,San Antonio Spurs,21600053,2016-11-01 0:00,SAS vs. UTA,0,1610612762,UTA,Utah Jazz,2017,0.469,0.391,0.5,0.797,35.7,10.6,46.3,25.1,8.4,6.2,14.2,19.3,111.1,7.2,-0.06,7.13,111.1,103.5,7.6,94.2,0.263,0.281,0.564
22016,1610612746,LAC,Los Angeles Clippers,21601119,2017-03-29 0:00,LAC vs. WAS,1,1610612764,WAS,Washington Wizards,2017,0.475,0.375,0.525,0.745,35.3,9.3,44.6,23.4,7.7,4.4,13.4,20.6,112.7,4.29,0.13,4.42,112.7,108.2,4.5,96.1,0.312,0.329,0.574
22016,1610612748,MIA,Miami Heat,21601007,2017-03-15 0:00,MIA vs. NOP,1,1610612740,NOP,New Orleans Pelicans,2017,0.455,0.365,0.496,0.706,34.5,11.1,45.6,22.2,7.5,6.0,14.0,21.4,107.8,1.06,-0.29,0.77,107.8,106.7,1.1,95.2,0.251,0.314,0.541
22016,1610612742,DAL,Dallas Mavericks,21600296,2016-12-03 0:00,DAL vs. CHI,1,1610612741,CHI,Chicago Bulls,2017,0.44,0.355,0.489,0.801,33.1,8.5,41.6,22.4,8.1,4.0,12.8,20.6,105.6,-2.93,0.4,-2.53,105.6,108.8,-3.2,92.2,0.225,0.366,0.541
22016,1610612739,CLE,Cleveland Cavaliers,21600349,2016-12-10 0:00,CLE vs. CHA,1,1610612766,CHA,Charlotte Hornets,2017,0.47,0.384,0.528,0.748,35.4,9.6,45.0,23.3,6.8,4.1,14.1,18.7,113.6,3.18,-0.31,2.87,113.6,110.3,3.3,96.2,0.275,0.399,0.58
22016,1610612741,CHI,Chicago Bulls,21600030,2016-10-29 0:00,CHI vs. IND,1,1610612754,IND,Indiana Pacers,2017,0.444,0.34,0.479,0.798,35.6,12.7,48.3,23.6,8.2,5.0,14.2,18.5,107.4,0.43,-0.39,0.03,107.4,107.0,0.4,95.3,0.259,0.256,0.53
22016,1610612755,PHI,Philadelphia 76ers,21600199,2016-11-21 0:00,PHI vs. MIA,1,1610612748,MIA,Miami Heat,2017,0.442,0.34,0.496,0.771,33.2,9.9,43.2,23.9,8.5,5.2,16.8,22.0,103.2,-5.7,-0.14,-5.83,103.2,108.9,-5.7,98.5,0.258,0.349,0.539
22016,1610612762,UTA,Utah Jazz,21600489,2016-12-29 0:00,UTA vs. PHI,1,1610612755,PHI,Philadelphia 76ers,2017,0.466,0.372,0.511,0.747,36.8,10.2,47.0,21.9,7.3,5.4,14.8,20.5,109.6,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563
22016,1610612758,SAC,Sacramento Kings,21601163,2017-04-04 0:00,SAC vs. DAL,1,1610612742,DAL,Dallas Mavericks,2017,0.461,0.376,0.496,0.775,33.7,9.1,42.8,23.5,8.0,4.1,15.3,21.2,107.3,-3.88,0.58,-3.29,107.3,111.3,-4.0,94.9,0.284,0.291,0.556
22016,1610612759,SAS,San Antonio Spurs,21600942,2017-03-06 0:00,SAS vs. HOU,1,1610612745,HOU,Houston Rockets,2017,0.469,0.391,0.5,0.797,35.7,10.6,46.3,25.1,8.4,6.2,14.2,19.3,111.1,7.2,-0.06,7.13,111.1,103.5,7.6,94.2,0.263,0.281,0.564
22016,1610612741,CHI,Chicago Bulls,21600336,2016-12-08 0:00,CHI vs. SAS,1,1610612759,SAS,San Antonio Spurs,2017,0.444,0.34,0.479,0.798,35.6,12.7,48.3,23.6,8.2,5.0,14.2,18.5,107.4,0.43,-0.39,0.03,107.4,107.0,0.4,95.3,0.259,0.256,0.53
22016,1610612762,UTA,Utah Jazz,21600354,2016-12-10 0:00,UTA vs. SAC,1,1610612758,SAC,Sacramento Kings,2017,0.466,0.372,0.511,0.747,36.8,10.2,47.0,21.9,7.3,5.4,14.8,20.5,109.6,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563
22016,1610612747,LAL,Los Angeles Lakers,21600933,2017-03-05 0:00,LAL vs. NOP,0,1610612740,NOP,New Orleans Pelicans,2017,0.45,0.346,0.493,0.754,32.6,11.5,44.1,21.2,8.3,4.0,15.4,21.0,106.0,-6.88,0.58,-6.29,106.0,113.0,-7.0,98.5,0.259,0.295,0.537
22016,1610612743,DEN,Denver Nuggets,21600404,2016-12-17 0:00,DEN vs. NYK,1,1610612752,NYK,New York Knicks,2017,0.469,0.368,0.519,0.774,35.1,11.9,47.0,25.7,7.0,4.0,15.2,19.4,113.2,0.51,0.19,0.7,113.2,112.7,0.5,98.3,0.276,0.329,0.568
22016,1610612760,OKC,Oklahoma City Thunder,21601159,2017-04-04 0:00,OKC vs. MIL,1,1610612749,MIL,Milwaukee Bucks,2017,0.452,0.327,0.504,0.745,34.9,12.4,47.4,21.3,8.0,5.1,15.2,21.2,108.3,0.76,0.39,1.14,108.3,107.5,0.8,97.8,0.295,0.295,0.54
22016,1610612753,ORL,Orlando Magic,21600949,2017-03-08 0:00,ORL vs. CHI,1,1610612741,CHI,Chicago Bulls,2017,0.44,0.328,0.488,0.747,34.2,10.1,44.3,22.8,7.3,5.0,13.7,19.8,103.7,-6.57,-0.04,-6.61,103.7,110.5,-6.8,96.8,0.246,0.3,0.524
22016,1610612753,ORL,Orlando Magic,21601045,2017-03-20 0:00,ORL vs. PHI,1,1610612755,PHI,Philadelphia 76ers,2017,0.44,0.328,0.488,0.747,34.2,10.1,44.3,22.8,7.3,5.0,13.7,19.8,103.7,-6.57,-0.04,-6.61,103.7,110.5,-6.8,96.8,0.246,0.3,0.524
22016,1610612766,CHA,Charlotte Hornets,21600794,2017-02-09 0:00,CHA vs. HOU,0,1610612745,HOU,Houston Rockets,2017,0.442,0.351,0.488,0.815,36.1,9.1,45.2,23.9,7.2,4.9,11.9,17.2,108.8,0.2,-0.26,-0.07,108.8,108.6,0.2,95.7,0.279,0.335,0.547
22016,1610612762,UTA,Utah Jazz,21601185,2017-04-07 0:00,UTA vs. MIN,1,1610612750,MIN,Minnesota Timberwolves,2017,0.466,0.372,0.511,0.747,36.8,10.2,47.0,21.9,7.3,5.4,14.8,20.5,109.6,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563
22016,1610612765,DET,Detroit Pistons,21601023,2017-03-17 0:00,DET vs. TOR,0,1610612761,TOR,Toronto Raptors,2017,0.449,0.33,0.492,0.719,36.2,11.6,47.8,22.1,7.3,4.0,12.4,18.7,106.0,-1.12,-0.17,-1.29,106.0,107.1,-1.1,95.0,0.218,0.263,0.521
22016,1610612748,MIA,Miami Heat,21600473,2016-12-27 0:00,MIA vs. OKC,0,1610612760,OKC,Oklahoma City Thunder,2017,0.455,0.365,0.496,0.706,34.5,11.1,45.6,22.2,7.5,6.0,14.0,21.4,107.8,1.06,-0.29,0.77,107.8,106.7,1.1,95.2,0.251,0.314,0.541
22016,1610612752,NYK,New York Knicks,21600438,2016-12-22 0:00,NYK vs. ORL,1,1610612753,ORL,Orlando Magic,2017,0.447,0.348,0.485,0.788,34.3,12.4,46.7,22.5,7.3,5.7,14.3,21.0,107.7,-3.67,-0.2,-3.87,107.7,111.5,-3.8,96.0,0.239,0.279,0.534
22016,1610612756,PHX,Phoenix Suns,21601171,2017-04-05 0:00,PHX vs. GSW,0,1610612744,GSW,Golden State Warriors,2017,0.45,0.332,0.491,0.776,32.7,11.8,44.5,19.4,8.1,4.8,15.3,24.5,106.6,-5.63,0.49,-5.14,106.6,112.2,-5.6,100.3,0.297,0.255,0.538
22016,1610612760,OKC,Oklahoma City Thunder,21600555,2017-01-07 0:00,OKC vs. DEN,1,1610612743,DEN,Denver Nuggets,2017,0.452,0.327,0.504,0.745,34.9,12.4,47.4,21.3,8.0,5.1,15.2,21.2,108.3,0.76,0.39,1.14,108.3,107.5,0.8,97.8,0.295,0.295,0.54
22016,1610612757,POR,Portland Trail Blazers,21600542,2017-01-05 0:00,POR vs. LAL,1,1610612747,LAL,Los Angeles Lakers,2017,0.459,0.375,0.499,0.78,34.3,10.3,44.6,21.6,7.2,5.1,14.0,21.6,110.3,-0.52,0.3,-0.23,110.3,110.8,-0.5,96.7,0.275,0.322,0.559
22016,1610612762,UTA,Utah Jazz,21600576,2017-01-10 0:00,UTA vs. CLE,1,1610612739,CLE,Cleveland Cavaliers,2017,0.466,0.372,0.511,0.747,36.8,10.2,47.0,21.9,7.3,5.4,14.8,20.5,109.6,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563
22016,1610612737,ATL,Atlanta Hawks,21600111,2016-11-09 0:00,ATL vs. CHI,1,1610612741,CHI,Chicago Bulls,2017,0.451,0.341,0.501,0.728,34.6,10.4,45.1,24.0,8.3,4.9,16.0,18.5,104.9,-0.85,-0.38,-1.23,104.9,105.7,-0.8,97.4,0.295,0.309,0.541
22016,1610612762,UTA,Utah Jazz,21600297,2016-12-03 0:00,UTA vs. DEN,1,1610612743,DEN,Denver Nuggets,2017,0.466,0.372,0.511,0.747,36.8,10.2,47.0,21.9,7.3,5.4,14.8,20.5,109.6,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563
22016,1610612758,SAC,Sacramento Kings,21600367,2016-12-12 0:00,SAC vs. LAL,1,1610612747,LAL,Los Angeles Lakers,2017,0.461,0.376,0.496,0.775,33.7,9.1,42.8,23.5,8.0,4.1,15.3,21.2,107.3,-3.88,0.58,-3.29,107.3,111.3,-4.0,94.9,0.284,0.291,0.556
22016,1610612749,MIL,Milwaukee Bucks,21600325,2016-12-07 0:00,MIL vs. POR,1,1610612757,POR,Portland Trail Blazers,2017,0.474,0.37,0.516,0.768,33.2,9.3,42.5,25.5,8.6,5.6,14.7,21.3,109.1,-0.18,-0.26,-0.45,109.1,109.3,-0.2,94.5,0.274,0.29,0.565
